Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.042603934,-0.0766144543886185,-0.0861912593245506,9.95987892150879,9.96054651306445
0.048158626,-0.0191536135971546,0.00957680679857731,9.97903251647949,9.97905549343711
0.053163549,-0.0191536135971546,-0.0478840321302414,9.89284133911133,9.89297576577831
0.058168472,-0.0191536135971546,-0.0861912593245506,9.84495735168457,9.84535327200532
0.063173319,-0.0478840321302414,-0.105344876646996,9.89284133911133,9.89351808935521
0.068178242,0.00957680679857731,-0.0478840321302414,9.85453414916992,9.85465513820335
0.073183088,-0.0670376494526863,-0.0478840321302414,9.95987892150879,9.9602196290088
0.078157473,-0.0383072271943092,-0.0478840321302414,10.0269165039063,10.027104013647
0.083162319,-0.0574608407914639,-0.0957680642604828,9.91199493408203,9.91262411491652
0.088167242,0,-0.0383072271943092,9.87368774414063,9.87376205468048
0.093172088,0.00957680679857731,-0.0861912593245506,9.92157173156738,9.921950729219
0.098177011,0,-0.0287304203957319,9.81622695922852,9.81626900365617
0.103181934,-0.0383072271943092,-0.0287304203957319,9.92157173156738,9.9216872811709
0.108156242,-0.00957680679857731,-0.0670376494526863,9.94072532653809,9.94095597914749
0.113161165,-0.0383072271943092,-0.0478840321302414,9.95030212402344,9.95049107750636
0.118166011,-0.0287304203957319,-0.0191536135971546,9.85453414916992,9.85459464387684
0.123170934,-0.0574608407914639,-0.105344876646996,9.87368774414063,9.87441689215384
0.12817578,-0.0957680642604828,-0.0670376494526863,9.88326454162598,9.88395586636938
0.133180703,-0.0191536135971546,-0.0383072271943092,9.94072532653809,9.94081758821903
0.138155088,0.00957680679857731,-0.0478840321302414,9.92157173156738,9.92169190311806
0.143160011,-0.0287304203957319,-0.0766144543886185,9.90241813659668,9.90275619025715
0.148164857,0,-0.0574608407914639,9.83538055419922,9.83554840332478
0.153169703,0,-0.0574608407914639,9.84495735168457,9.84512503753571
0.158174627,0.0191536135971546,0.00957680679857731,9.88326454162598,9.8832877412278
0.163179473,0.00957680679857731,-0.105344876646996,9.95987892150879,9.96044062225057
0.168153857,-0.0478840321302414,-0.0766144543886185,9.93114852905273,9.9315594828436
0.17315878,0,-0.12449848651886,9.90241813659668,9.9032007363854
0.178163627,-0.0191536135971546,-0.0383072271943092,9.94072532653809,9.94081758821903
0.18316855,0,-0.105344876646996,9.94072532653809,9.94128349664728
0.188173396,-0.0191536135971546,-0.0766144543886185,9.88326454162598,9.88358005154491
0.193178319,-0.0287304203957319,-0.0957680642604828,9.90241813659668,9.90292289736657
0.198183165,-0.0191536135971546,-0.0574608407914639,9.85453414916992,9.85472028554309
0.20315755,-0.0766144543886185,-0.0957680642604828,9.91199493408203,9.9127536471972
0.208162473,-0.0766144543886185,-0.0766144543886185,9.91199493408203,9.91258710541857
0.213167319,0.0191536135971546,-0.0191536135971546,9.89284133911133,9.89287842251474
