Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.77644077,0.105344876646996,0.430956304073334,9.68215179443359,9.69231057331068
10.781445617,0.0383072271943092,0.478840351104736,9.71088218688965,9.72275621278
10.78645054,-0.00957680679857731,0.478840351104736,9.80665016174316,9.81833831113452
10.791424924,0.105344876646996,0.421379506587982,9.7396125793457,9.74929286806777
10.79642977,0.134075298905373,0.402225881814957,9.7396125793457,9.74883659938597
10.801434694,0.153228908777237,0.344765037298203,9.82580375671387,9.83304436555031
10.80643954,0.153228908777237,0.325611442327499,10.0077629089355,10.0142308916524
10.811444463,0.0766144543886185,0.316034615039825,9.97903251647949,9.98432960280657
10.816449386,0,0.296881020069122,10.0269165039063,10.0313106280478
10.82142377,-0.0383072271943092,0.354341864585876,9.95030212402344,9.95668308022299
10.826428617,-0.0191536135971546,0.402225881814957,9.95987892150879,9.96801588341585
10.83143354,-0.00957680679857731,0.411802679300308,9.93114852905273,9.93968733250768
10.836438386,-0.0478840321302414,0.459686726331711,9.91199493408203,9.92276414816791
10.841443309,0.0670376494526863,0.469263523817062,9.78749656677246,9.79896889197083
10.846448155,0.0957680642604828,0.392649084329605,9.81622695922852,9.82454357925302
10.85142254,0.0861912593245506,0.469263523817062,9.73003578186035,9.74172641292353
10.856427463,0.134075298905373,0.402225881814957,9.75876617431641,9.76797210739058
10.861432309,0.0861912593245506,0.469263523817062,9.77791976928711,9.78955321772066
10.866437232,0.114921681582928,0.440533101558685,9.81622695922852,9.82677913263301
10.871442155,0.0766144543886185,0.37349545955658,9.68215179443359,9.68965592801851
10.876447001,0.105344876646996,0.383072257041931,9.73003578186035,9.73814346851769
10.881421386,0.12449848651886,0.402225881814957,9.83538055419922,9.84438907089046
10.886426309,0.0861912593245506,0.383072257041931,9.78749656677246,9.79536943314962
10.891431155,0.105344876646996,0.402225881814957,9.80665016174316,9.81546079396453
10.896436078,0.0574608407914639,0.430956304073334,9.80665016174316,9.81628302765676
10.901440925,0.114921681582928,0.354341864585876,9.82580375671387,9.83286248329287
10.906445848,0.0383072271943092,0.383072257041931,9.84495735168457,9.85248177132333
10.911450771,-0.0478840321302414,0.440533101558685,9.96945571899414,9.97929905489794
10.916425078,-0.12449848651886,0.450109928846359,10.046070098877,10.0569191730242
10.921430001,-0.105344876646996,0.344765037298203,10.0364933013916,10.0429656109566
10.926434925,-0.0574608407914639,0.296881020069122,10.0939540863037,10.0984825189089
10.931439771,-0.0861912593245506,0.383072257041931,10.1514148712158,10.159005717827
10.936444694,-0.172382518649101,0.402225881814957,10.074800491333,10.0842999922107
10.94144954,-0.0957680642604828,0.402225881814957,10.0077629089355,10.0163004958717
10.946423925,-0.0957680642604828,0.459686726331711,9.98860931396484,9.9996399652949
10.951428848,-0.0478840321302414,0.421379506587982,9.95030212402344,9.95933561681956
10.956433694,0.00957680679857731,0.478840351104736,9.95987892150879,9.9713874625445
10.961438617,0.0957680642604828,0.459686726331711,9.96945571899414,9.98050753927288
10.96644354,0.0191536135971546,0.402225881814957,9.93114852905273,9.93930901154713
10.971448386,0.134075298905373,0.478840351104736,9.82580375671387,9.8383781048034
10.976422771,0.0861912593245506,0.392649084329605,9.84495735168457,9.85316129438146
10.981427694,0.172382518649101,0.354341864585876,9.81622695922852,9.82413281693701
10.98643254,0.0861912593245506,0.363918662071228,9.84495735168457,9.85205821045916
10.991437463,0.0478840321302414,0.440533101558685,9.75876617431641,9.76882180915816
10.996442309,0.0574608407914639,0.421379506587982,9.76834297180176,9.77759616938364
11.001447232,0.114921681582928,0.421379506587982,9.80665016174316,9.81637178779856
11.006421617,0.00957680679857731,0.363918662071228,9.87368774414063,9.880396660895
11.011426463,-0.0478840321302414,0.383072257041931,9.97903251647949,9.98649724375886
11.016431386,0.00957680679857731,0.488417148590088,9.97903251647949,9.99098258387134
11.021436309,-0.0383072271943092,0.478840351104736,9.9981861114502,10.0097193289671
11.026441156,-0.0670376494526863,0.488417148590088,9.94072532653809,9.95294254857109
11.031446079,-0.0191536135971546,0.440533101558685,9.87368774414063,9.88352902273654
11.036450925,0.0287304203957319,0.421379506587982,9.94072532653809,9.94969377133308
11.041425309,0,0.507570743560791,9.95030212402344,9.96323945406634
11.046430233,0,0.497993946075439,9.91199493408203,9.92449704234908
11.051435079,0.0287304203957319,0.497993946075439,9.83538055419922,9.84802183452616
11.056440002,0.0670376494526863,0.459686726331711,9.77791976928711,9.78894891944101
11.061444925,0.12449848651886,0.411802679300308,9.74918937683106,9.75867689931068
11.066449771,0.105344876646996,0.478840351104736,9.73003578186035,9.74238071218553
11.071424156,0.105344876646996,0.478840351104736,9.78749656677246,9.79976911306918
11.076429079,0.114921681582928,0.450109928846359,9.79707336425781,9.80808097670456
11.081433925,0.0670376494526863,0.430956304073334,9.76834297180176,9.77807454447007
11.086438848,0.0383072271943092,0.440533101558685,9.7396125793457,9.74964563730258
11.091443694,0.0478840321302414,0.344765037298203,9.71088218688965,9.71711833102422
11.096448617,-0.00957680679857731,0.392649084329605,9.82580375671387,9.8336506183668
11.101423002,0.0287304203957319,0.344765037298203,9.94072532653809,9.9467436071146
11.106427848,-0.0191536135971546,0.383072257041931,9.9981861114502,10.0055403019639
11.111432771,-0.0191536135971546,0.335188239812851,9.94072532653809,9.94639321737776
11.116437694,-0.0383072271943092,0.363918662071228,10.0364933013916,10.0431619535452
11.12144254,-0.0383072271943092,0.335188239812851,10.0843772888184,10.0900190239166
11.126447464,0,0.24899697303772,10.1226844787598,10.1257464193562
11.131421848,-0.0191536135971546,0.335188239812851,10.1226844787598,10.1282505435809
11.136426694,-0.0478840321302414,0.325611442327499,10.1035308837891,10.1088897516783
11.141431617,0.0670376494526863,0.411802679300308,10.0173397064209,10.026024650227
11.146436464,0.0191536135971546,0.354341864585876,9.95030212402344,9.95662781152622
11.151441387,0.0670376494526863,0.402225881814957,9.82580375671387,9.83426149600967
11.15644631,-0.0478840321302414,0.411802679300308,9.88326454162598,9.89195594040801
11.161451156,0.0191536135971546,0.440533101558685,9.74918937683106,9.75915620224404
11.166425541,-0.0287304203957319,0.497993946075439,9.67257499694824,9.68542877104427
11.171430464,0.0478840321302414,0.507570743560791,9.720458984375,9.73381958982026
11.17643531,0.0957680642604828,0.440533101558685,9.80665016174316,9.81700709638729
11.181440233,0.0574608407914639,0.450109928846359,9.720458984375,9.73104432027658
11.186445079,0.0861912593245506,0.497993946075439,9.720458984375,9.7335887405637
11.191450002,0.0766144543886185,0.574608385562897,9.79707336425781,9.81420863218377
11.196424387,0.105344876646996,0.459686726331711,9.73003578186035,9.74145809135799
11.201429233,0.0383072271943092,0.478840351104736,9.77791976928711,9.78971248505885
11.206434156,0,0.459686726331711,9.720458984375,9.73132235378534
11.211439079,0.0574608407914639,0.478840351104736,9.86411094665527,9.87589361009904
11.216443925,0.0574608407914639,0.383072257041931,9.93114852905273,9.93869997577379
11.221448848,-0.0191536135971546,0.411802679300308,9.95987892150879,9.96840691578689
11.226423233,-0.0670376494526863,0.392649084329605,9.96945571899414,9.97741021923295
11.231428079,-0.0957680642604828,0.354341864585876,10.1226844787598,10.1293371320958
11.236433002,-0.12449848651886,0.392649084329605,10.1035308837891,10.1119241243321
11.241437848,-0.0670376494526863,0.459686726331711,10.0939540863037,10.1046382928444
11.246442771,-0.0766144543886185,0.383072257041931,10.0173397064209,10.0249543102487
11.251447618,-0.0191536135971546,0.459686726331711,9.92157173156738,9.93223360437703
11.256422002,0.0383072271943092,0.411802679300308,9.98860931396484,9.99716784481282
11.261426925,0.0287304203957319,0.440533101558685,9.92157173156738,9.93138864788112
11.266431848,-0.0191536135971546,0.430956304073334,9.85453414916992,9.86397148688552
11.271436695,0.12449848651886,0.411802679300308,9.88326454162598,9.8926234801283
11.276441618,0.0478840321302414,0.440533101558685,9.82580375671387,9.8357908558262
