Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.05565077,0.0574608407914639,-0.12449848651886,9.90241813659668,9.90336743604764
0.061205539,0.0383072271943092,-0.0670376494526863,9.92157173156738,9.92187215775009
0.066210462,0.0383072271943092,-0.143652096390724,9.97903251647949,9.98013994558232
0.071215309,0.0287304203957319,-0.201112940907478,9.89284133911133,9.89492706455619
0.076220232,0.0287304203957319,-0.172382518649101,9.94072532653809,9.94226137191472
0.081225078,0.0574608407914639,-0.153228908777237,9.91199493408203,9.91334577324817
0.086230001,0.0670376494526863,-0.16280572116375,9.91199493408203,9.91355856000032
0.091204385,0.114921681582928,-0.229843363165855,9.85453414916992,9.85788406614956
0.096209232,0.0861912593245506,-0.0957680642604828,9.91199493408203,9.91283229095419
0.101214155,0.0670376494526863,-0.153228908777237,9.93114852905273,9.932556783177
0.106219001,0.0191536135971546,-0.172382518649101,9.87368774414063,9.8752109983758
0.111223924,0.0861912593245506,-0.134075298905373,9.94072532653809,9.94200307466439
0.116228847,0.0478840321302414,-0.143652096390724,9.88326454162598,9.88442445492361
0.121203155,0.0766144543886185,-0.12449848651886,9.86411094665527,9.86519408910393
0.126208078,0.0861912593245506,-0.12449848651886,9.91199493408203,9.91315148575857
0.131213001,0.0670376494526863,-0.134075298905373,9.89284133911133,9.89397695535272
0.136217847,0.0861912593245506,-0.114921681582928,9.91199493408203,9.91303583668241
0.14122277,0.0383072271943092,-0.191536128520966,9.88326454162598,9.8851945621695
0.146227616,0.0383072271943092,-0.134075298905373,9.89284133911133,9.89382400238967
0.151202001,0.0670376494526863,-0.172382518649101,9.90241813659668,9.90414533067739
0.156206924,0.114921681582928,-0.0957680642604828,10.0173397064209,10.0184566330781
0.16121177,0.114921681582928,-0.0957680642604828,9.85453414916992,9.85566952632779
0.166216693,0.0478840321302414,-0.12449848651886,9.87368774414063,9.87458872168716
0.17122154,0.0191536135971546,-0.114921681582928,9.9981861114502,9.99886490422824
0.176226463,0.0574608407914639,-0.191536128520966,9.89284133911133,9.89486218183878
0.181200847,0.0861912593245506,-0.16280572116375,9.91199493408203,9.91370658277193
0.186205693,0.00957680679857731,-0.143652096390724,9.88326454162598,9.88431310915368
0.191210616,0.0861912593245506,-0.210689753293991,9.84495735168457,9.84758875876806
0.19621554,0.0957680642604828,-0.114921681582928,9.91199493408203,9.91312373010132
0.201220386,0.0478840321302414,-0.105344876646996,9.78749656677246,9.78818060050751
0.206225309,0.0287304203957319,-0.134075298905373,9.89284133911133,9.89379155752044
0.211199693,0.0383072271943092,-0.12449848651886,9.84495735168457,9.84581904024692
0.21620454,0.0574608407914639,-0.143652096390724,9.92157173156738,9.92277800304224
0.221209463,0.0957680642604828,-0.153228908777237,9.92157173156738,9.92321703104665
0.226214309,0.0670376494526863,-0.134075298905373,9.88326454162598,9.88440125814316
0.231219232,0.0861912593245506,-0.153228908777237,9.94072532653809,9.94227982151703
0.236224078,0.0383072271943092,-0.143652096390724,9.92157173156738,9.92268557362823
0.241229001,0.0861912593245506,-0.114921681582928,9.84495735168457,9.84600534138439
0.246203386,0.114921681582928,-0.134075298905373,9.94072532653809,9.94229365872635
0.251208232,0.12449848651886,-0.12449848651886,9.97903251647949,9.98058563969299
0.256213155,0.0287304203957319,-0.134075298905373,9.96945571899414,9.97039863575262
0.261218078,0.0670376494526863,-0.105344876646996,9.90241813659668,9.9032053670253
0.266222924,0.0766144543886185,-0.143652096390724,9.96945571899414,9.97078497573805
0.271227847,-0.00957680679857731,-0.12449848651886,9.90241813659668,9.90320536696946
0.276202232,0.0670376494526863,-0.12449848651886,9.86411094665527,9.8651243624961
0.281207078,0.00957680679857731,-0.143652096390724,9.89284133911133,9.89388889167732
0.286212001,0.0383072271943092,-0.181959331035614,9.91199493408203,9.91373896242352
0.291216847,0.0478840321302414,-0.0861912593245506,9.92157173156738,9.92206165261807
0.296221771,0.0383072271943092,-0.16280572116375,9.97903251647949,9.98043401418265
0.301226694,0.0957680642604828,-0.153228908777237,9.90241813659668,9.90406661794114
0.306201001,0.0574608407914639,-0.12449848651886,9.86411094665527,9.86506393234703
0.311205924,0.0861912593245506,-0.143652096390724,9.84495735168457,9.84638259029525
0.316210848,0.0861912593245506,-0.143652096390724,9.94072532653809,9.94213683649834
0.321215694,0.0287304203957319,-0.143652096390724,9.82580375671387,9.82689578795389
0.326220617,0.0478840321302414,-0.105344876646996,9.93114852905273,9.93182266906106
0.331225463,0.0957680642604828,-0.153228908777237,9.94072532653809,9.94236745641062
0.336199848,0.0574608407914639,-0.12449848651886,9.95987892150879,9.96082274475784
0.341204771,0.0574608407914639,-0.16280572116375,9.86411094665527,9.86562173504501
0.346209617,0.0191536135971546,-0.12449848651886,9.94072532653809,9.94152336172556
0.35121454,0.0383072271943092,-0.114921681582928,9.90241813659668,9.90315906105481
0.356219386,0.0383072271943092,-0.143652096390724,9.92157173156738,9.92268557362823
0.361224309,0,-0.12449848651886,9.85453414916992,9.85532055137232
0.366229232,0.0670376494526863,-0.143652096390724,9.86411094665527,9.86538467264029
0.37120354,0.105344876646996,-0.105344876646996,9.82580375671387,9.82693312033434
0.376208463,0.0383072271943092,-0.134075298905373,9.94072532653809,9.94170325684224
0.381213386,0.0383072271943092,-0.114921681582928,9.86411094665527,9.86485474827063
0.386218232,-0.0287304203957319,-0.153228908777237,9.92157173156738,9.92279648890262
0.391223155,0.0574608407914639,-0.134075298905373,9.97903251647949,9.98009859164508
